 19,-6,0, 0
 20,-6,0, 0
 21,-6,0, 0
 22,-6,0, 0
 23,-6,0, 0
 24,-6,0, 0
 25,-6,0, 0
 26,-6,0, 0
 27,-6,0, 0
 28,-6,0, 0
 29,-6,0, 0
 30,-6,0, 0
 31,-6,0, 0
 32,-6,0, 0
 33,-6,0, 0
 34,-6,0, 0
 35,-6,0, 0
 36,-6,0, 0
 37,-6,0, 0
 38,-6,0, 0
 39,-6,-2.53261, -1.38778e-017
 40,-6,-15.3697, -1.66533e-016
 41,-6,-111.269, 2.22045e-016
 42,-6,0, -2.10942e-015
 -43,-5,0, -2.10942e-015
 -42,-5,111.269, 2.22045e-016
 -41,-5,15.3697, -1.66533e-016
 -40,-5,2.53261, -1.38778e-017
 -39,-5,0, 0
 -38,-5,0, 0
 -37,-5,0, 0
 -36,-5,0, 0
 -35,-5,0, 0
 -34,-5,0, 0
 -33,-5,0, 0
 -32,-5,0, 0
 -31,-5,0, 0
 -30,-5,0, 0
 -29,-5,0, 0
 -28,-5,0, 0
 -27,-5,0, 0
 -26,-5,0, 0
 -25,-5,0, 0
 -24,-5,0, 0
 -23,-5,0, 0
 -22,-5,0, 0
 -21,-5,0, 0
 -20,-5,0, 0
 -19,-5,0, 0
 -18,-5,0, 0
 -17,-5,0, 0
 -16,-5,0, 0
 -15,-5,0, 0
 -14,-5,0, 0
 -13,-5,0, 0
 -12,-5,0, 0
 -11,-5,0, 0
 -10,-5,0, 0
 -9,-5,0, 0
 -8,-5,0, 0
 -7,-5,0, 0
 -6,-5,0, 0
 -5,-5,0, 0
 -4,-5,0, 0
 -3,-5,0, 0
 -2,-5,0, 0
 -1,-5,0, 0
 0,-5,0, 0
 1,-5,0, 0
 2,-5,0, 0
 3,-5,0, 0
 4,-5,0, 0
 5,-5,0, 0
 6,-5,0, 0
 7,-5,0, 0
 8,-5,0, 0
 9,-5,0, 0
 10,-5,0, 0
 11,-5,0, 0
 12,-5,0, 0
 13,-5,0, 0
 14,-5,0, 0
 15,-5,0, 0
 16,-5,0, 0
 17,-5,0, 0
 18,-5,0, 0
 19,-5,0, 0
 20,-5,0, 0
 21,-5,0, 0
 22,-5,0, 0
 23,-5,0, 0
